8.674504089355468750e+01
8.307463836669921875e+01
7.949504852294921875e+01
7.618286895751953125e+01
7.311268615722656250e+01
7.021715545654296875e+01
6.750704193115234375e+01
6.474490356445312500e+01
6.132622909545898438e+01
5.921657180786132812e+01
5.612033081054687500e+01
5.349231338500976562e+01
5.064445877075195312e+01
4.803762435913085938e+01
4.559149169921875000e+01
4.248609542846679688e+01
4.010090637207031250e+01
3.752186203002929688e+01
3.601933288574218750e+01
3.365573501586914062e+01
3.091460609436035156e+01
2.883683967590332031e+01
2.828135681152343750e+01
2.769107818603515625e+01
2.614030265808105469e+01
2.633857727050781250e+01
2.378258705139160156e+01
2.310721588134765625e+01
2.217631912231445312e+01
2.180225944519042969e+01
2.135395622253417969e+01
2.080379486083984375e+01
2.095752143859863281e+01
1.955931663513183594e+01
1.958723640441894531e+01
1.894605636596679688e+01
1.766159629821777344e+01
1.757212829589843750e+01
1.679269599914550781e+01
1.657010841369628906e+01
1.695979881286621094e+01
1.648891830444335938e+01
1.576019477844238281e+01
1.527415180206298828e+01
1.516917133331298828e+01
1.468202781677246094e+01
1.531751060485839844e+01
1.354167366027832031e+01
1.310212898254394531e+01
1.440117073059082031e+01
1.371699523925781250e+01
1.420953178405761719e+01
1.190995883941650391e+01
1.261312675476074219e+01
1.201125049591064453e+01
1.189166641235351562e+01
1.149823760986328125e+01
1.111907672882080078e+01
1.137074565887451172e+01
1.108989048004150391e+01
1.120488739013671875e+01
1.129509639739990234e+01
1.028715324401855469e+01
1.127475547790527344e+01
1.105952644348144531e+01
1.078158378601074219e+01
1.087831974029541016e+01
1.014057636260986328e+01
1.063859367370605469e+01
1.054699039459228516e+01
1.023720645904541016e+01
1.087521839141845703e+01
1.044627380371093750e+01
9.737604141235351562e+00
1.098209381103515625e+01
9.908785820007324219e+00
1.004597854614257812e+01
1.147175502777099609e+01
1.015429401397705078e+01
1.015617561340332031e+01
9.914933204650878906e+00
1.068340969085693359e+01
1.061168193817138672e+01
9.966344833374023438e+00
1.018883609771728516e+01
9.354849815368652344e+00
1.020345878601074219e+01
1.084019279479980469e+01
9.969552040100097656e+00
1.067455863952636719e+01
1.100056457519531250e+01
9.449165344238281250e+00
9.809363365173339844e+00
9.919615745544433594e+00
1.013510227203369141e+01
9.322887420654296875e+00
8.994913101196289062e+00
9.891511917114257812e+00
1.016139507293701172e+01
8.845928192138671875e+00
